time,flow,salt,temp,TRC_tr1,TRC_age,NCS_ss1,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_grn
2023-11-19 12:00:00,0.0108,0.012175,20.281852,1,0,1.792137,2049.019934,0,14.531228,0,1.899082,0.020871,106.520929,33.188097,10.324951,3.420301,0.688738,0.047727,1010.396143,22.732161,0.048982,27.207182,19.841067
2023-11-20 12:00:00,0.0573,0.012169,20.322288,1,0,1.822761,2229.554814,0,16.441339,0,1.931882,0.021601,104.890342,32.29439,10.23456,3.617408,0.680101,0.0537,1010.152711,22.763505,0.049673,27.122772,17.875546
2023-11-21 12:00:00,0.0184,0.012169,20.458389,1,0,1.828979,2290.29057,0,18.242319,0.091691,1.952968,0.021971,102.595771,30.400008,10.060562,3.499976,0.658423,0.049482,1008.508986,22.757817,0.049952,27.045219,17.407077
2023-11-22 12:00:00,0.0259,0.012278,23.513966,1,0,1.719274,2036.643883,0,11.39034,0,1.824176,0.020538,95.516664,21.485291,9.478218,2.622334,0.552171,0.031392,974.155137,22.384796,0.050549,26.061452,34.940226
2023-11-23 12:00:00,0.0309,0.012328,22.927985,1,0,1.769236,2068.729116,0,10.95229,0,1.819911,0.020839,92.714927,20.853768,9.396136,2.688168,0.561591,0.031932,959.147535,22.246087,0.051936,25.572852,37.337557
2023-11-24 12:00:00,0.0575,0.012387,22.35721,1,0,1.756659,2180.841315,0,10.623753,0.006031,1.813424,0.020376,90.390079,20.263367,9.258832,2.708476,0.542823,0.030686,951.213076,22.173759,0.05235,25.234774,40.048176
2023-11-25 12:00:00,0.0365,0.012411,22.457991,1,0,1.77927,2074.348632,0,10.674393,0.007674,1.825589,0.020786,88.540853,19.864593,9.229113,2.774272,0.552821,0.030541,943.096885,22.132449,0.053561,24.785556,41.230069
2023-11-26 12:00:00,0.0403,0.012392,22.409283,1,0,1.819446,2156.017615,0,12.093543,0,1.821385,0.021189,86.73592,26.800961,9.106183,3.716702,0.521908,0.040913,935.713294,22.033162,0.05377,24.671823,33.545867
2023-11-27 12:00:00,0.0638,0.012396,22.580851,1,0,1.814499,2122.30882,0,13.622673,0,1.833338,0.021357,84.630113,27.22285,8.945312,4.142818,0.49211,0.050775,935.51149,22.011299,0.053462,24.722834,31.03297
2023-11-28 12:00:00,0.0373,0.012436,24.409751,1,0,1.886861,2126.079076,0,9.667156,0,1.827143,0.022933,82.416321,19.528143,8.911839,3.041497,0.488025,0.034822,916.785434,21.810881,0.056068,23.870228,45.740463
2023-11-29 12:00:00,0.0109,0.012419,24.355614,1,0,1.930319,2038.290836,0,10.972993,0.002946,1.841914,0.023629,80.680362,25.533706,8.814661,3.915502,0.465156,0.046754,909.926765,21.708834,0.056888,23.78586,37.217934
2023-11-30 12:00:00,0.0493,0.012419,24.605738,1,0,1.990652,1815.270824,0,11.331683,0.009443,1.865251,0.024795,78.758937,24.481732,8.767041,3.947158,0.462545,0.048988,901.129872,21.603519,0.058347,23.475637,35.709046
2023-12-01 12:00:00,0.0256,0.012423,24.596972,1,0,2.019652,2123.575378,0,10.891049,0.083613,1.889087,0.025476,77.217738,24.117082,8.718016,3.879937,0.464225,0.050481,891.378008,21.46766,0.060109,23.12938,36.971658
2023-12-02 12:00:00,0.01,0.012423,24.644114,1,0,2.041653,2205.402018,0,13.331514,0.067643,1.912357,0.026095,75.046238,24.437673,8.609541,4.364064,0.450547,0.060296,890.145807,21.448762,0.060212,23.113936,31.622961
2023-12-03 12:00:00,0.0458,0.012424,24.67246,1,0,2.081486,1881.676977,0,15.048176,0.10021,1.939227,0.026989,72.949707,25.680338,8.532916,4.87713,0.444135,0.075452,887.890248,21.423537,0.060553,23.045712,26.584642
2023-12-04 12:00:00,0.0443,0.012429,24.777084,1,0,2.555698,2071.607878,0,17.46822,0.003571,2.031471,0.034805,71.302931,32.426113,9.048659,6.157273,0.682908,0.127347,863.059351,21.113528,0.063523,22.631721,20.747158
2023-12-05 12:00:00,0.0156,0.012435,24.85859,1,0,3.151368,2095.477444,0,20.412878,0,2.187517,0.046318,69.938104,33.681392,9.819879,6.410251,1.052419,0.143844,831.577618,20.715643,0.067176,22.146191,15.279899
2023-12-06 12:00:00,0.0505,0.012459,25.193975,1,0,4.269709,1980.096396,0,20.875561,0.125307,2.701974,0.079677,71.622087,35.495327,12.404554,6.43182,2.262966,0.151761,755.228769,19.751902,0.078988,21.505866,17.502683
2023-12-07 12:00:00,0.0272,0.012483,25.78708,1,0,2.19402,2088.345446,0,8.546402,0.00281,2.280773,0.034208,70.227414,27.13564,9.2566,4.331824,0.900259,0.075191,839.89804,20.630421,0.071502,21.687258,55.27021
2023-12-08 12:00:00,0.0449,0.012468,25.737356,1,0,1.881687,2151.946787,0,6.720614,0.004786,2.2836,0.02934,71.56305,29.061149,8.817997,4.274061,0.664715,0.073778,851.813939,20.703011,0.073265,21.882009,59.063098
2023-12-09 12:00:00,0.034,0.01217,23.106621,1,0,2.0851,2085.759942,0,6.316608,1.061042,3.82885,0.052111,118.488248,115.803814,11.796446,13.500685,0.831645,0.380497,1124.179081,25.846405,0.139343,26.11205,29.890196
2023-12-10 12:00:00,0.0144,0.012181,22.804984,1,0,2.058703,2125.094577,0,7.38779,0.050832,3.956455,0.053019,121.472303,87.817204,12.101733,10.256332,0.858839,0.292249,1134.877189,26.002307,0.142936,26.217493,29.32614
2023-12-11 12:00:00,0.0154,0.012194,21.558791,1,0,1.962308,2238.534898,0,7.536367,0.006838,3.858038,0.04851,119.97592,90.35289,11.812691,10.101595,0.834418,0.273544,1115.12765,25.401705,0.137116,26.290703,28.100331
2023-12-12 12:00:00,0.0166,0.01224,21.222667,1,0,1.831666,1887.379919,0,8.481011,0.041531,3.576683,0.041916,112.423194,75.129672,11.156343,8.221641,0.762478,0.205949,1063.922165,24.25651,0.124082,25.90129,28.285024
2023-12-13 12:00:00,0.0416,0.01213,20.71666,1,0,1.954014,1952.959864,0,10.631726,0.068112,3.877486,0.046878,120.837866,89.685007,11.824183,9.644239,0.877636,0.248289,1086.607876,24.631659,0.133447,25.575633,15.901539
2023-12-14 12:00:00,0.0461,0.012107,20.668327,1,0,1.98862,2143.152784,0,13.12615,0.075961,3.966129,0.048715,122.380379,88.743835,11.982092,9.706418,0.87744,0.258098,1090.922449,24.705061,0.135421,25.498692,12.652705
2023-12-15 12:00:00,0.0449,0.012128,20.864935,1,0,1.964535,1949.331157,0,15.471603,0.077527,3.939259,0.04814,119.95743,80.849425,11.817573,9.086034,0.823986,0.244753,1086.167337,24.605354,0.133376,25.55848,13.750157
2023-12-16 12:00:00,0.0446,0.012113,20.966117,1,0,2.054057,1947.134057,0,18.477961,0.077553,4.002145,0.051076,119.246477,57.698522,11.813938,6.570467,0.819409,0.170281,1084.385594,24.596931,0.134875,25.362734,11.594072
2023-12-17 12:00:00,0.0485,0.012232,24.155112,1,0,1.932681,1970.748032,0,10.750095,0.002935,3.675109,0.047002,107.101881,28.377,10.588286,3.295156,0.693578,0.068705,1030.53857,23.3932,0.123317,23.980638,24.771874
2023-12-18 12:00:00,0.0517,0.012249,23.33644,1,0,1.958686,1991.459301,0,11.717464,0.005147,3.549769,0.04532,102.392621,34.635139,10.207154,4.002465,0.644153,0.074671,1009.61207,22.927715,0.118036,23.832885,22.003972
2023-12-19 12:00:00,0.0469,0.012303,24.362053,1,0,1.93184,2016.847063,0,10.146721,0.002126,3.442602,0.04432,97.995155,24.72187,9.854535,2.943513,0.618464,0.04846,989.010529,22.458333,0.113441,23.325315,30.015185
2023-12-20 12:00:00,0.037,0.012358,23.334918,1,0,1.927682,1507.169935,0,9.918079,0.002064,3.326116,0.041941,94.229706,24.18304,9.596148,2.880786,0.613628,0.042963,968.379379,21.977417,0.108269,23.037489,33.608422
2023-12-21 12:00:00,0.0141,0.012404,22.013327,1,0,1.928282,2199.613758,0,10.130021,0.002606,3.213569,0.039499,91.019097,24.313347,9.406677,2.851359,0.637014,0.038806,946.509711,21.462889,0.103013,22.725683,34.879843
2023-12-22 12:00:00,0.0123,0.012468,21.737322,1,0,1.850811,2274.451058,0,9.883754,0.006316,3.055211,0.036055,87.618615,24.67127,9.168458,2.881056,0.625457,0.034253,930.185664,21.00418,0.095989,22.785314,40.151053
2023-12-23 12:00:00,0.0313,0.01252,21.368614,1,0,1.718879,1792.48456,0,10.046501,0.016464,2.883797,0.031532,84.686201,27.970268,8.882686,3.273149,0.561088,0.032392,922.266456,20.666913,0.088429,23.204577,42.505292
2023-12-24 12:00:00,0.0123,0.012424,21.105629,1,0,1.869919,2294.639332,0,12.244081,0.00587,2.891459,0.033726,83.637702,34.093757,8.719965,3.579066,0.625968,0.035115,883.715917,19.863753,0.08712,21.795685,27.537883
2023-12-25 12:00:00,0.0289,0.012499,21.674768,1,0,1.707813,1442.849146,0,12.285564,0.016615,2.780097,0.030279,81.579358,32.911584,8.538979,4.167789,0.494186,0.047756,904.469613,20.17219,0.083033,22.988519,37.330815
2023-12-26 12:00:00,0.0482,0.012417,22.109093,1,0,1.785903,2255.111166,0,11.562139,0.080975,2.644852,0.03001,78.524407,33.685213,8.11953,3.556734,0.521798,0.032717,840.289105,18.837757,0.077717,21.109248,28.764103
2023-12-27 12:00:00,0.009,0.01241,22.212284,1,0,1.805568,1985.202732,0,13.427182,0.085779,2.651251,0.030484,76.932118,32.42743,7.98358,3.891398,0.506886,0.043847,833.733483,18.706971,0.077269,20.920137,25.277758
2023-12-28 12:00:00,0.0192,0.01241,23.007849,1,0,1.762455,1635.650116,0,12.958455,0,2.557376,0.029161,74.540859,29.12384,7.758201,3.578157,0.466521,0.040667,816.048441,18.327699,0.074035,20.64343,28.357551
2023-12-29 12:00:00,0.0139,0.01244,24.076481,1,0,1.629592,1969.155016,0,8.502726,0,2.232158,0.024021,70.937506,28.000433,7.443353,3.153244,0.371521,0.028763,779.079468,17.53855,0.064757,20.55774,42.248222
2023-12-30 12:00:00,0.0456,0.012479,23.215672,1,0,1.533517,1902.655526,0,7.468429,0,2.118565,0.021056,68.812272,24.977377,7.22186,2.858819,0.325197,0.024645,763.888871,17.206979,0.061025,20.456019,47.786711
2023-12-31 12:00:00,0.0325,0.012461,22.236222,1,0,1.555324,2144.326267,0,7.879873,0.055326,1.987558,0.019658,66.194941,25.606105,6.9539,2.733864,0.323068,0.025118,720.127257,16.404171,0.057741,19.593443,43.107093
2024-01-01 12:00:00,0.0262,0.012462,22.04127,1,0,1.499419,2157.651914,0,7.863376,0.047388,1.87969,0.017829,64.344737,25.766023,6.788017,2.711985,0.298809,0.025154,700.575383,16.038475,0.054732,19.4413,43.92833
